play_name,character,act,scene,sentence,text,tokens
The Jew of Malta,ITHAMORE,ACT IV.,none,1,"There, if thou lov'st me, do not leave a drop.","[""lov'st"", 'leave', 'drop']"
The Jew of Malta,BELLAMIRA,ACT IV.,none,1,Love thee! fill me three glasses.,"['Love', 'fill', 'three', 'glasses']"
The Jew of Malta,ITHAMORE,ACT IV.,none,1,Three and fifty dozen:  I'll pledge thee.,"['Three', 'fifty', 'dozen', 'pledge']"
The Jew of Malta,PILIA-BORZA,ACT IV.,none,1,"Knavely spoke, and like a knight-at-arms.","['Knavely', 'spoke', 'like', 'knight-at-arms']"
The Jew of Malta,ITHAMORE,ACT IV.,none,1,"Hey, Rivo Castiliano!  a man's a man.","['Hey', 'Rivo', 'Castiliano', 'man', 'man']"
The Jew of Malta,BELLAMIRA,ACT IV.,none,1,Now to the Jew.,['Jew']
The Jew of Malta,ITHAMORE,ACT IV.,none,1,Ha! to the Jew; and send me money he  were best.,"['Ha', 'Jew', 'send', 'money', 'best']"
The Jew of Malta,PILIA-BORZA,ACT IV.,none,1,"What wouldst thou do, if he should send thee none?","['send', 'none']"
The Jew of Malta,ITHAMORE,ACT IV.,none,1,Do nothing:  but I know what I know; he's a murderer.,"['nothing', 'know', 'know', 'murderer']"
The Jew of Malta,BELLAMIRA,ACT IV.,none,1,I had not thought he had been so brave a man.,"['thought', 'brave', 'man']"
The Jew of Malta,ITHAMORE,ACT IV.,none,1,You knew Mathias and the governor's son; he and I,"['knew', 'Mathias', 'governor', 'son']"
The Jew of Malta,ITHAMORE,ACT IV.,none,2,"killed 'em both, and yet never touched 'em.","['killed', ""'em"", 'yet', 'never', 'touched', ""'em""]"
The Jew of Malta,PILIA-BORZA,ACT IV.,none,1,"O, bravely done!","['bravely', 'done']"
The Jew of Malta,ITHAMORE,ACT IV.,none,1,I carried the broth that poisoned the nuns; and he,"['carried', 'broth', 'poisoned', 'nuns']"
The Jew of Malta,ITHAMORE,ACT IV.,none,2,"and I, snicle hand too fast, strangled a friar.","['snicle', 'hand', 'fast', 'strangled', 'friar']"
The Jew of Malta,BELLAMIRA,ACT IV.,none,1,You two alone?,"['two', 'alone']"
The Jew of Malta,ITHAMORE,ACT IV.,none,1,"We two; and 'twas never known, nor never shall be for me.","['two', ""'t"", 'never', 'known', 'never', 'shall']"
The Jew of Malta,PILIA-BORZA,ACT IV.,none,1,This shall with me unto the governor.,"['shall', 'unto', 'governor']"
The Jew of Malta,BELLAMIRA,ACT IV.,none,1,And fit it should:  but first let's ha' more gold.,"['fit', 'first', 'let', 'ha', 'gold']"
The Jew of Malta,BELLAMIRA,ACT IV.,none,2,"Come, gentle Ithamore, lie in my lap.","['Come', 'gentle', 'Ithamore', 'lie', 'lap']"
The Jew of Malta,ITHAMORE,ACT IV.,none,1,"Love me little, love me long:  let music rumble,","['Love', 'little', 'love', 'long', 'let', 'music', 'rumble']"
The Jew of Malta,ITHAMORE,ACT IV.,none,2,Whilst I in thy incony  lap do tumble.,"['Whilst', 'incony', 'lap', 'tumble']"
The Jew of Malta,BELLAMIRA,ACT IV.,none,1,"A French musician!?Come, let's hear your skill.","['French', 'musician', '\x94Come', 'let', 'hear', 'skill']"
The Jew of Malta,BARABAS,ACT IV.,none,1,"Must tuna my lute for sound, twang, twang, first.","['Must', 'tuna', 'lute', 'sound', 'twang', 'twang', 'first']"
The Jew of Malta,ITHAMORE,ACT IV.,none,1,"Wilt drink, Frenchman? here's to thee with a?Pox on","['Wilt', 'drink', 'Frenchman', '\x94Pox']"
The Jew of Malta,ITHAMORE,ACT IV.,none,2,this drunken hiccup!,"['drunken', 'hiccup']"
The Jew of Malta,BARABAS,ACT IV.,none,1,"Gramercy, monsieur.","['Gramercy', 'monsieur']"
The Jew of Malta,BELLAMIRA,ACT IV.,none,1,"Prithee, Pilia-Borza, bid the fiddler give me the","['Prithee', 'Pilia-Borza', 'bid', 'fiddler', 'give']"
The Jew of Malta,BELLAMIRA,ACT IV.,none,2,posy in his hat there.,"['posy', 'hat']"
The Jew of Malta,PILIA-BORZA,ACT IV.,none,1,"Sirrah, you must give my mistress your posy.","['Sirrah', 'must', 'give', 'mistress', 'posy']"
The Jew of Malta,BARABAS,ACT IV.,none,1,"A votre commandement, madame.","['votre', 'commandement', 'madame']"
The Jew of Malta,BELLAMIRA,ACT IV.,none,1,"How sweet, my Ithamore, the flowers smell!","['sweet', 'Ithamore', 'flowers', 'smell']"
The Jew of Malta,ITHAMORE,ACT IV.,none,1,"Like thy breath, sweetheart; no violet like 'em.","['Like', 'breath', 'sweetheart', 'violet', 'like', ""'em""]"
The Jew of Malta,PILIA-BORZA,ACT IV.,none,1,Foh! methinks they stink like a hollyhock.,"['Foh', 'methinks', 'stink', 'like', 'hollyhock']"
The Jew of Malta,BARABAS,ACT IV.,none,1,"So, now I am reveng'd upon 'em all:","['reveng', 'upon', ""'em""]"
The Jew of Malta,BARABAS,ACT IV.,none,2,The scent thereof was death; I poison'd it.,"['scent', 'thereof', 'death', 'poison']"
The Jew of Malta,ITHAMORE,ACT IV.,none,1,"Play, fiddler, or I'll cut your cat's guts into chitterlings.","['Play', 'fiddler', 'cut', 'cat', 'guts', 'chitterlings']"
The Jew of Malta,BARABAS,ACT IV.,none,1,"Pardonnez moi, be no in tune yet:  so, now, now all be in.","['Pardonnez', 'moi', 'tune', 'yet']"
The Jew of Malta,ITHAMORE,ACT IV.,none,1,"Give him a crown, and fill me out more wine.","['Give', 'crown', 'fill', 'wine']"
The Jew of Malta,PILIA-BORZA,ACT IV.,none,1,There's two crowns for thee:  play.,"['two', 'crowns', 'play']"
The Jew of Malta,BARABAS,ACT IV.,none,1,How liberally the villain gives me mine own gold!,"['liberally', 'villain', 'gives', 'gold']"
The Jew of Malta,PILIA-BORZA,ACT IV.,none,1,Methinks he fingers very well.,"['Methinks', 'fingers', 'well']"
The Jew of Malta,BARABAS,ACT IV.,none,1,So did you when you stole my gold.,"['stole', 'gold']"
The Jew of Malta,PILIA-BORZA,ACT IV.,none,1,How swift he runs!,"['swift', 'runs']"
The Jew of Malta,BARABAS,ACT IV.,none,1,You run swifter when you threw my gold out of my window.,"['run', 'swifter', 'threw', 'gold', 'window']"
The Jew of Malta,BELLAMIRA,ACT IV.,none,1,"Musician, hast been in Malta long?","['Musician', 'Malta', 'long']"
The Jew of Malta,BARABAS,ACT IV.,none,1,"Two, three, four month, madam.","['Two', 'three', 'four', 'month', 'madam']"
The Jew of Malta,ITHAMORE,ACT IV.,none,1,"Dost not know a Jew, one Barabas?","['know', 'Jew', 'one', 'Barabas']"
The Jew of Malta,BARABAS,ACT IV.,none,1,"Very mush:  monsieur, you no be his man?","['mush', 'monsieur', 'man']"
The Jew of Malta,PILIA-BORZA,ACT IV.,none,1,His man!,['man']
The Jew of Malta,ITHAMORE,ACT IV.,none,1,I scorn the peasant:  tell him so.,"['scorn', 'peasant', 'tell']"
The Jew of Malta,BARABAS,ACT IV.,none,1,He knows it already.,"['knows', 'already']"
The Jew of Malta,ITHAMORE,ACT IV.,none,1,"'Tis a strange thing of that Jew, he lives upon","[""'T"", 'strange', 'thing', 'Jew', 'lives', 'upon']"
The Jew of Malta,ITHAMORE,ACT IV.,none,2,pickled grasshoppers and sauced mushrooms.,"['pickled', 'grasshoppers', 'sauced', 'mushrooms']"
The Jew of Malta,BARABAS,ACT IV.,none,1,What a slave's this! the governor feeds not as I do.,"['slave', 'governor', 'feeds']"
The Jew of Malta,ITHAMORE,ACT IV.,none,1,He never put on clean shirt since he was circumcised.,"['never', 'put', 'clean', 'shirt', 'since', 'circumcised']"
The Jew of Malta,BARABAS,ACT IV.,none,1,O rascal! I change myself twice a-day.,"['rascal', 'change', 'twice', 'a-day']"
The Jew of Malta,ITHAMORE,ACT IV.,none,1,"The hat he wears, Judas left under the elder when he","['hat', 'wears', 'Judas', 'left', 'elder']"
The Jew of Malta,ITHAMORE,ACT IV.,none,2,hanged himself.,['hanged']
The Jew of Malta,BARABAS,ACT IV.,none,1,'Twas sent me for a present from the Great Cham.,"[""'T"", 'sent', 'present', 'Great', 'Cham']"
The Jew of Malta,PILIA-BORZA,ACT IV.,none,1,"A nasty  slave he is.?Whither now, fiddler?","['nasty', 'slave', '\x94Whither', 'fiddler']"
The Jew of Malta,BARABAS,ACT IV.,none,1,"Pardonnez moi, monsieur; me  be no well.","['Pardonnez', 'moi', 'monsieur', 'well']"
The Jew of Malta,PILIA-BORZA,ACT IV.,none,1,"Farewell, fiddler  One letter more","['Farewell', 'fiddler', 'One', 'letter']"
The Jew of Malta,PILIA-BORZA,ACT IV.,none,2,to the Jew.,['Jew']
The Jew of Malta,BELLAMIRA,ACT IV.,none,1,"Prithee, sweet love, one more, and write it sharp.","['Prithee', 'sweet', 'love', 'one', 'write', 'sharp']"
The Jew of Malta,ITHAMORE,ACT IV.,none,1,"No, I'll send by word of mouth now.","['send', 'word', 'mouth']"
The Jew of Malta,ITHAMORE,ACT IV.,none,2,"?Bid him deliver thee a thousand crowns, by the same token","['\x94Bid', 'deliver', 'thousand', 'crowns', 'token']"
The Jew of Malta,ITHAMORE,ACT IV.,none,3,"that the nuns loved rice, that Friar Barnardine slept in his","['nuns', 'loved', 'rice', 'Friar', 'Barnardine', 'slept']"
The Jew of Malta,ITHAMORE,ACT IV.,none,4,own clothes; any of 'em will do it.,"['clothes', ""'em""]"
The Jew of Malta,PILIA-BORZA,ACT IV.,none,1,"Let me alone to urge it, now I know the meaning.","['Let', 'alone', 'urge', 'know', 'meaning']"
The Jew of Malta,ITHAMORE,ACT IV.,none,1,"The meaning has a meaning.  Come, let's in:","['meaning', 'meaning', 'Come', 'let']"
The Jew of Malta,ITHAMORE,ACT IV.,none,2,"To undo a Jew is charity, and not sin.","['undo', 'Jew', 'charity', 'sin']"
The Jew of Malta,ITHAMORE,ACT V.,none,3,"The meaning has a meaning.  Come, let's in:","['meaning', 'meaning', 'Come', 'let']"
The Jew of Malta,ITHAMORE,ACT V.,none,4,"To undo a Jew is charity, and not sin.","['undo', 'Jew', 'charity', 'sin']"
The Jew of Malta,FERNEZE,ACT V.,none,1,"Now, gentlemen, betake you to your arms,","['gentlemen', 'betake', 'arms']"
The Jew of Malta,FERNEZE,ACT V.,none,2,And see that Malta be well fortified;,"['see', 'Malta', 'well', 'fortified']"
The Jew of Malta,FERNEZE,ACT V.,none,3,And it behoves you to be resolute;,"['behoves', 'resolute']"
The Jew of Malta,FERNEZE,ACT V.,none,4,"For Calymath, having hover'd here so long,","['Calymath', 'hover', 'long']"
The Jew of Malta,FERNEZE,ACT V.,none,5,"Will win the town, or die before the walls.","['win', 'town', 'die', 'walls']"
The Jew of Malta,FIRST KNIGHT,ACT V.,none,1,And die he shall; for we will never yield.,"['die', 'shall', 'never', 'yield']"
The Jew of Malta,BELLAMIRA,ACT V.,none,1,"O, bring us to the governor!","['bring', 'governor']"
The Jew of Malta,FERNEZE,ACT V.,none,1,Away with her! she is a courtezan.,"['Away', 'courtezan']"
The Jew of Malta,BELLAMIRA,ACT V.,none,1,"Whate'er I am, yet, governor, hear me speak:","[""Whate'er"", 'yet', 'governor', 'hear', 'speak']"
The Jew of Malta,BELLAMIRA,ACT V.,none,2,I bring thee news by whom thy son was slain:,"['bring', 'news', 'son', 'slain']"
The Jew of Malta,BELLAMIRA,ACT V.,none,3,Mathias did it not; it was the Jew.,"['Mathias', 'Jew']"
The Jew of Malta,PILIA-BORZA,ACT V.,none,1,"Who, besides the slaughter of these gentlemen,","['besides', 'slaughter', 'gentlemen']"
The Jew of Malta,PILIA-BORZA,ACT V.,none,2,"Poison'd his own daughter and the nuns,","['Poison', 'daughter', 'nuns']"
The Jew of Malta,PILIA-BORZA,ACT V.,none,3,"Strangled a friar, and I know not what","['Strangled', 'friar', 'know']"
The Jew of Malta,PILIA-BORZA,ACT V.,none,4,Mischief beside.,"['Mischief', 'beside']"
The Jew of Malta,FERNEZE,ACT V.,none,1,Had we but proof of this,['proof']
The Jew of Malta,BELLAMIRA,ACT V.,none,1,"Strong proof, my lord:  his man's now at my lodging,","['Strong', 'proof', 'lord', 'man', 'lodging']"
The Jew of Malta,BELLAMIRA,ACT V.,none,2,That was his agent; he'll confess it all.,"['agent', 'confess']"
The Jew of Malta,FERNEZE,ACT V.,none,1,Go fetch him  straight .,"['Go', 'fetch', 'straight']"
The Jew of Malta,FERNEZE,ACT V.,none,2,I always fear'd that Jew.,"['always', 'fear', 'Jew']"
The Jew of Malta,BARABAS,ACT V.,none,1,"I'll go alone; dogs, do not hale me thus.","['go', 'alone', 'dogs', 'hale', 'thus']"
The Jew of Malta,ITHAMORE,ACT V.,none,1,"Nor me neither; I cannot out-run you, constable.?O, my belly!","['neither', 'out-run', 'constable', '\x94O', 'belly']"
The Jew of Malta,BARABAS,ACT V.,none,1,One dram of powder more had made all sure:,"['One', 'dram', 'powder', 'made', 'sure']"
The Jew of Malta,BARABAS,ACT V.,none,2,What a damn'd slave was I!,"['damn', 'slave']"
The Jew of Malta,FERNEZE,ACT V.,none,1,"Make fires, heat irons, let the rack be fetch'd.","['Make', 'fires', 'heat', 'irons', 'let', 'rack', 'fetch']"
The Jew of Malta,FIRST KNIGHT,ACT V.,none,1,"Nay, stay, my lord; 't may be he will confess.","['Nay', 'stay', 'lord', ""'t"", 'may', 'confess']"
The Jew of Malta,BARABAS,ACT V.,none,1,"Confess! what mean you, lords? who should confess?","['Confess', 'mean', 'lords', 'confess']"
The Jew of Malta,FERNEZE,ACT V.,none,1,Thou and thy Turk; 'twas that slew my son.,"['Turk', ""'t"", 'slew', 'son']"
The Jew of Malta,ITHAMORE,ACT V.,none,1,"Guilty, my lord, I confess.  Your son and Mathias","['Guilty', 'lord', 'confess', 'son', 'Mathias']"
The Jew of Malta,ITHAMORE,ACT V.,none,2,were both contracted unto Abigail:  forged a counterfeit,"['contracted', 'unto', 'Abigail', 'forged', 'counterfeit']"
The Jew of Malta,ITHAMORE,ACT V.,none,3,challenge.,['challenge']
The Jew of Malta,BARABAS,ACT V.,none,1,Who carried that challenge?,"['carried', 'challenge']"
The Jew of Malta,ITHAMORE,ACT V.,none,1,"I carried it, I confess; but who writ it? marry, even he that","['carried', 'confess', 'writ', 'marry', 'even']"
The Jew of Malta,ITHAMORE,ACT V.,none,2,"strangled Barnardine, poisoned the nuns and his own daughter.","['strangled', 'Barnardine', 'poisoned', 'nuns', 'daughter']"
The Jew of Malta,FERNEZE,ACT V.,none,1,Away with him! his sight is death to me.,"['Away', 'sight', 'death']"
The Jew of Malta,BARABAS,ACT V.,none,1,"For what, you men of Malta? hear me speak.","['men', 'Malta', 'hear', 'speak']"
The Jew of Malta,BARABAS,ACT V.,none,2,"She is a courtezan, and he a thief,","['courtezan', 'thief']"
The Jew of Malta,BARABAS,ACT V.,none,3,And he my bondman:  let me have law;,"['bondman', 'let', 'law']"
The Jew of Malta,BARABAS,ACT V.,none,4,For none of this can prejudice my life.,"['none', 'prejudice', 'life']"
The Jew of Malta,FERNEZE,ACT V.,none,1,"Once more, away with him!?You shall have law.","['away', '\x94You', 'shall', 'law']"
The Jew of Malta,BARABAS,ACT V.,none,1,"Devils, do your worst!?I live in spite of you.","['Devils', 'worst', '\x94I', 'live', 'spite']"
The Jew of Malta,BARABAS,ACT V.,none,2,"As these have spoke, so be it to their souls!","['spoke', 'souls']"
The Jew of Malta,BARABAS,ACT V.,none,3,I hope the poison'd flowers will work anon.,"['hope', 'poison', 'flowers', 'work']"
The Jew of Malta,KATHARINE,ACT V.,none,1,Was my Mathias murder'd by the Jew?,"['Mathias', 'murder', 'Jew']"
The Jew of Malta,KATHARINE,ACT V.,none,2,"Ferneze, 'twas thy son that murder'd him.","['Ferneze', ""'t"", 'son', 'murder']"
The Jew of Malta,FERNEZE,ACT V.,none,1,"Be patient, gentle madam:  it was he;","['patient', 'gentle', 'madam']"
The Jew of Malta,FERNEZE,ACT V.,none,2,He forg'd the daring challenge made them fight.,"['forg', 'daring', 'challenge', 'made', 'fight']"
The Jew of Malta,KATHARINE,ACT V.,none,1,Where is the Jew? where is that murderer?,"['Jew', 'murderer']"
The Jew of Malta,FERNEZE,ACT V.,none,1,"In prison, till the law has pass'd on him.","['prison', 'till', 'law', 'pass']"
The Jew of Malta,FIRST OFFICER,ACT V.,none,1,"My lord, the courtezan and her man are dead;","['lord', 'courtezan', 'man', 'dead']"
The Jew of Malta,FIRST OFFICER,ACT V.,none,2,So is the Turk and Barabas the Jew.,"['Turk', 'Barabas', 'Jew']"
The Jew of Malta,FERNEZE,ACT V.,none,1,Dead!,['Dead']
The Jew of Malta,FIRST OFFICER,ACT V.,none,1,"Dead, my lord, and here they bring his body.","['Dead', 'lord', 'bring', 'body']"
The Jew of Malta,MARTIN DEL BOSCO,ACT V.,none,1,This sudden death of his is very strange.,"['sudden', 'death', 'strange']"
The Jew of Malta,FERNEZE,ACT V.,none,1,"Wonder not at it, sir; the heavens are just;","['Wonder', 'sir', 'heavens']"
The Jew of Malta,FERNEZE,ACT V.,none,2,Their deaths were like their lives; then think not of 'em.,"['deaths', 'like', 'lives', 'think', ""'em""]"
The Jew of Malta,FERNEZE,ACT V.,none,3,"Since they are dead, let them be buried:","['Since', 'dead', 'let', 'buried']"
The Jew of Malta,FERNEZE,ACT V.,none,4,"For the Jew's body, throw that o'er the walls,","['Jew', 'body', 'throw', ""o'er"", 'walls']"
The Jew of Malta,FERNEZE,ACT V.,none,5,To be a prey for vultures and wild beasts.,"['prey', 'vultures', 'wild', 'beasts']"
The Jew of Malta,FERNEZE,ACT V.,none,6,"So, now away and fortify the town.","['away', 'fortify', 'town']"
The Jew of Malta,BARABAS,ACT V.,none,1,"What, all alone! well fare, sleepy drink!","['alone', 'well', 'fare', 'sleepy', 'drink']"
The Jew of Malta,BARABAS,ACT V.,none,2,I'll be reveng'd on this accursed town;,"['reveng', 'accursed', 'town']"
The Jew of Malta,BARABAS,ACT V.,none,3,For by my means Calymath shall enter in:,"['means', 'Calymath', 'shall', 'enter']"
The Jew of Malta,BARABAS,ACT V.,none,4,"I'll help to slay their children and their wives,","['help', 'slay', 'children', 'wives']"
The Jew of Malta,BARABAS,ACT V.,none,5,"To fire the churches, pull their houses down,","['fire', 'churches', 'pull', 'houses']"
The Jew of Malta,BARABAS,ACT V.,none,6,"Take my goods too, and seize upon my lands.","['Take', 'goods', 'seize', 'upon', 'lands']"
The Jew of Malta,BARABAS,ACT V.,none,7,"I hope to see the governor a slave,","['hope', 'see', 'governor', 'slave']"
The Jew of Malta,BARABAS,ACT V.,none,8,"And, rowing in a galley, whipt to death.","['rowing', 'galley', 'whipt', 'death']"
The Jew of Malta,CALYMATH,ACT V.,none,1,Whom have we there? a spy?,['spy']
The Jew of Malta,BARABAS,ACT V.,none,1,"Yes, my good lord, one that can spy a place","['Yes', 'good', 'lord', 'one', 'spy', 'place']"
The Jew of Malta,BARABAS,ACT V.,none,2,"Where you may enter, and surprize the town:","['may', 'enter', 'surprize', 'town']"
The Jew of Malta,BARABAS,ACT V.,none,3,My name is Barabas; I am a Jew.,"['name', 'Barabas', 'Jew']"
The Jew of Malta,CALYMATH,ACT V.,none,1,Art thou that Jew whose goods we heard were sold,"['Jew', 'whose', 'goods', 'heard', 'sold']"
The Jew of Malta,CALYMATH,ACT V.,none,2,For tribute-money?,['tribute-money']
The Jew of Malta,BARABAS,ACT V.,none,1,"The very same, my lord:",['lord']
The Jew of Malta,BARABAS,ACT V.,none,2,"And since that time they have hir'd a slave, my man,","['since', 'time', 'hir', 'slave', 'man']"
The Jew of Malta,BARABAS,ACT V.,none,3,To accuse me of a thousand villanies:,"['accuse', 'thousand', 'villanies']"
The Jew of Malta,BARABAS,ACT V.,none,4,"I was imprisoned, but scap d their hands.","['imprisoned', 'scap', 'hands']"
The Jew of Malta,CALYMATH,ACT V.,none,1,Didst break prison?,"['Didst', 'break', 'prison']"
The Jew of Malta,BARABAS,ACT V.,none,1,"No, no:",[]
The Jew of Malta,BARABAS,ACT V.,none,2,I drank of poppy and cold mandrake juice;,"['drank', 'poppy', 'cold', 'mandrake', 'juice']"
The Jew of Malta,BARABAS,ACT V.,none,3,"And being asleep, belike they thought me dead,","['asleep', 'belike', 'thought', 'dead']"
The Jew of Malta,BARABAS,ACT V.,none,4,"And threw me o'er the walls:  so, or how else,","['threw', ""o'er"", 'walls', 'else']"
The Jew of Malta,BARABAS,ACT V.,none,5,"The Jew is here, and rests at your command.","['Jew', 'rests', 'command']"
The Jew of Malta,CALYMATH,ACT V.,none,1,"'Twas bravely done:  but tell me, Barabas,","[""'T"", 'bravely', 'done', 'tell', 'Barabas']"
The Jew of Malta,CALYMATH,ACT V.,none,2,"Canst thou, as thou report'st, make Malta ours?","['Canst', ""report'st"", 'make', 'Malta']"
The Jew of Malta,BARABAS,ACT V.,none,1,"Fear not, my lord; for here, against the trench,","['Fear', 'lord', 'trench']"
The Jew of Malta,BARABAS,ACT V.,none,2,"The rock is hollow, and of purpose digg'd,","['rock', 'hollow', 'purpose', 'digg']"
The Jew of Malta,BARABAS,ACT V.,none,3,To make a passage for the running streams,"['make', 'passage', 'running', 'streams']"
The Jew of Malta,BARABAS,ACT V.,none,4,And common channels  of the city.,"['common', 'channels', 'city']"
The Jew of Malta,BARABAS,ACT V.,none,5,"Now, whilst you give assault unto the walls,","['whilst', 'give', 'assault', 'unto', 'walls']"
The Jew of Malta,BARABAS,ACT V.,none,6,"I'll lead five hundred soldiers through the vault,","['lead', 'five', 'hundred', 'soldiers', 'vault']"
The Jew of Malta,BARABAS,ACT V.,none,7,"And rise with them i' the middle of the town,","['rise', 'middle', 'town']"
The Jew of Malta,BARABAS,ACT V.,none,8,Open the gates for you to enter in;,"['Open', 'gates', 'enter']"
The Jew of Malta,BARABAS,ACT V.,none,9,And by this means the city is your own.,"['means', 'city']"
The Jew of Malta,CALYMATH,ACT V.,none,1,"If this be true, I'll make thee governor.","['true', 'make', 'governor']"
The Jew of Malta,BARABAS,ACT V.,none,1,"And, if it be not true, then let me die.","['true', 'let', 'die']"
The Jew of Malta,CALYMATH,ACT V.,none,1,Thou'st doom'd thyself.?Assault it presently.,"[""Thou'st"", 'doom', 'thyself', '\x94Assault', 'presently']"
The Jew of Malta,CALYMATH,ACT V.,none,2,"Now vail  your pride, you captive Christians,","['vail', 'pride', 'captive', 'Christians']"
The Jew of Malta,CALYMATH,ACT V.,none,3,And kneel for mercy to your conquering foe:,"['kneel', 'mercy', 'conquering', 'foe']"
The Jew of Malta,CALYMATH,ACT V.,none,4,Now where's the hope you had of haughty Spain?,"['hope', 'haughty', 'Spain']"
The Jew of Malta,CALYMATH,ACT V.,none,5,"Ferneze, speak; had it not been much better","['Ferneze', 'speak', 'much', 'better']"
The Jew of Malta,CALYMATH,ACT V.,none,6,To kept  thy promise than be thus surpris'd?,"['kept', 'promise', 'thus', 'surpris']"
The Jew of Malta,FERNEZE,ACT V.,none,1,"What should I say? we are captives, and must yield.","['say', 'captives', 'must', 'yield']"
The Jew of Malta,CALYMATH,ACT V.,none,1,"Ay, villains, you must yield, and under Turkish yokes","['Ay', 'villains', 'must', 'yield', 'Turkish', 'yokes']"
The Jew of Malta,CALYMATH,ACT V.,none,2,Shall groaning bear the burden of our ire:,"['Shall', 'groaning', 'bear', 'burden', 'ire']"
The Jew of Malta,CALYMATH,ACT V.,none,3,"And, Barabas, as erst we promis'd thee,","['Barabas', 'erst', 'promis']"
The Jew of Malta,CALYMATH,ACT V.,none,4,For thy desert we make thee governor;,"['desert', 'make', 'governor']"
The Jew of Malta,CALYMATH,ACT V.,none,5,Use them at thy discretion.,"['Use', 'discretion']"
The Jew of Malta,BARABAS,ACT V.,none,1,"Thanks, my lord.","['Thanks', 'lord']"
The Jew of Malta,FERNEZE,ACT V.,none,1,"O fatal day, to fall into the hands","['fatal', 'day', 'fall', 'hands']"
The Jew of Malta,FERNEZE,ACT V.,none,2,Of such a traitor and unhallow'd Jew!,"['traitor', 'unhallow', 'Jew']"
The Jew of Malta,FERNEZE,ACT V.,none,3,What greater misery could heaven inflict?,"['greater', 'misery', 'could', 'heaven', 'inflict']"
The Jew of Malta,CALYMATH,ACT V.,none,1,"'Tis our command:?and, Barabas, we give,","[""'T"", 'command', '\x94and', 'Barabas', 'give']"
The Jew of Malta,CALYMATH,ACT V.,none,2,"To guard thy person, these our Janizaries:","['guard', 'person', 'Janizaries']"
The Jew of Malta,CALYMATH,ACT V.,none,3,"Entreat  them well, as we have used thee.","['Entreat', 'well', 'used']"
The Jew of Malta,CALYMATH,ACT V.,none,4,"And now, brave bassoes,  come; we'll walk about","['brave', 'bassoes', 'come', 'walk']"
The Jew of Malta,CALYMATH,ACT V.,none,5,"The ruin'd town, and see the wreck we made.","['ruin', 'town', 'see', 'wreck', 'made']"
The Jew of Malta,CALYMATH,ACT V.,none,6,"Farewell, brave Jew, farewell, great Barabas!","['Farewell', 'brave', 'Jew', 'farewell', 'great', 'Barabas']"
The Jew of Malta,BARABAS,ACT V.,none,1,May all good fortune follow Calymath!,"['May', 'good', 'fortune', 'follow', 'Calymath']"
The Jew of Malta,BARABAS,ACT V.,none,2,"And now, as entrance to our safety,","['entrance', 'safety']"
The Jew of Malta,BARABAS,ACT V.,none,3,To prison with the governor and these,"['prison', 'governor']"
The Jew of Malta,BARABAS,ACT V.,none,4,"Captains, his consorts and confederates.","['Captains', 'consorts', 'confederates']"
The Jew of Malta,FERNEZE,ACT V.,none,1,O villain! heaven will be reveng'd on thee.,"['villain', 'heaven', 'reveng']"
The Jew of Malta,BARABAS,ACT V.,none,1,Away! no more; let him not trouble me.,"['Away', 'let', 'trouble']"
The Jew of Malta,BARABAS,ACT V.,none,2,"Thus hast thou gotten,  by thy policy,","['Thus', 'gotten', 'policy']"
The Jew of Malta,BARABAS,ACT V.,none,3,"No simple place, no small authority:","['simple', 'place', 'small', 'authority']"
The Jew of Malta,BARABAS,ACT V.,none,4,"I now am governor of Malta; true,","['governor', 'Malta', 'true']"
The Jew of Malta,BARABAS,ACT V.,none,5,"But Malta hates me, and, in hating me,","['Malta', 'hates', 'hating']"
The Jew of Malta,BARABAS,ACT V.,none,6,"My life's in danger; and what boots it thee,","['life', 'danger', 'boots']"
The Jew of Malta,BARABAS,ACT V.,none,7,"Poor Barabas, to be the governor,","['Poor', 'Barabas', 'governor']"
The Jew of Malta,BARABAS,ACT V.,none,8,Whenas  thy life shall be at their command?,"['Whenas', 'life', 'shall', 'command']"
The Jew of Malta,BARABAS,ACT V.,none,9,"No, Barabas, this must be look'd into;","['Barabas', 'must', 'look']"
The Jew of Malta,BARABAS,ACT V.,none,10,"And, since by wrong thou gott'st authority,","['since', 'wrong', ""gott'st"", 'authority']"
The Jew of Malta,BARABAS,ACT V.,none,11,Maintain it bravely by firm policy;,"['Maintain', 'bravely', 'firm', 'policy']"
The Jew of Malta,BARABAS,ACT V.,none,12,"At least, unprofitably lose it not;","['least', 'unprofitably', 'lose']"
The Jew of Malta,BARABAS,ACT V.,none,13,"For he that liveth in authority,","['liveth', 'authority']"
The Jew of Malta,BARABAS,ACT V.,none,14,"And neither gets him friends nor fills his bags,","['neither', 'gets', 'friends', 'fills', 'bags']"
The Jew of Malta,BARABAS,ACT V.,none,15,"Lives like the ass that Aesop speaketh of,","['Lives', 'like', 'ass', 'Aesop', 'speaketh']"
The Jew of Malta,BARABAS,ACT V.,none,16,"That labours with a load of bread and wine,","['labours', 'load', 'bread', 'wine']"
The Jew of Malta,BARABAS,ACT V.,none,17,And leaves it off to snap on thistle-tops:,"['leaves', 'snap', 'thistle-tops']"
The Jew of Malta,BARABAS,ACT V.,none,18,But Barabas will be more circumspect.,"['Barabas', 'circumspect']"
